frame_number,timestamp,pose_LEFT_SHOULDER_x,pose_LEFT_SHOULDER_y,pose_LEFT_SHOULDER_z,pose_LEFT_SHOULDER_visibility,pose_LEFT_ELBOW_x,pose_LEFT_ELBOW_y,pose_LEFT_ELBOW_z,pose_LEFT_ELBOW_visibility,pose_LEFT_WRIST_x,pose_LEFT_WRIST_y,pose_LEFT_WRIST_z,pose_LEFT_WRIST_visibility,pose_RIGHT_SHOULDER_x,pose_RIGHT_SHOULDER_y,pose_RIGHT_SHOULDER_z,pose_RIGHT_SHOULDER_visibility,pose_RIGHT_ELBOW_x,pose_RIGHT_ELBOW_y,pose_RIGHT_ELBOW_z,pose_RIGHT_ELBOW_visibility,pose_RIGHT_WRIST_x,pose_RIGHT_WRIST_y,pose_RIGHT_WRIST_z,pose_RIGHT_WRIST_visibility,hand_0_type,hand_1_type,hand_0_landmark_0_x,hand_1_landmark_0_x,hand_0_landmark_0_y,hand_1_landmark_0_y,hand_0_landmark_0_z,hand_1_landmark_0_z,hand_0_landmark_1_x,hand_1_landmark_1_x,hand_0_landmark_1_y,hand_1_landmark_1_y,hand_0_landmark_1_z,hand_1_landmark_1_z,hand_0_landmark_2_x,hand_1_landmark_2_x,hand_0_landmark_2_y,hand_1_landmark_2_y,hand_0_landmark_2_z,hand_1_landmark_2_z,hand_0_landmark_3_x,hand_1_landmark_3_x,hand_0_landmark_3_y,hand_1_landmark_3_y,hand_0_landmark_3_z,hand_1_landmark_3_z,hand_0_landmark_4_x,hand_1_landmark_4_x,hand_0_landmark_4_y,hand_1_landmark_4_y,hand_0_landmark_4_z,hand_1_landmark_4_z,hand_0_landmark_5_x,hand_1_landmark_5_x,hand_0_landmark_5_y,hand_1_landmark_5_y,hand_0_landmark_5_z,hand_1_landmark_5_z,hand_0_landmark_6_x,hand_1_landmark_6_x,hand_0_landmark_6_y,hand_1_landmark_6_y,hand_0_landmark_6_z,hand_1_landmark_6_z,hand_0_landmark_7_x,hand_1_landmark_7_x,hand_0_landmark_7_y,hand_1_landmark_7_y,hand_0_landmark_7_z,hand_1_landmark_7_z,hand_0_landmark_8_x,hand_1_landmark_8_x,hand_0_landmark_8_y,hand_1_landmark_8_y,hand_0_landmark_8_z,hand_1_landmark_8_z,hand_0_landmark_9_x,hand_1_landmark_9_x,hand_0_landmark_9_y,hand_1_landmark_9_y,hand_0_landmark_9_z,hand_1_landmark_9_z,hand_0_landmark_10_x,hand_1_landmark_10_x,hand_0_landmark_10_y,hand_1_landmark_10_y,hand_0_landmark_10_z,hand_1_landmark_10_z,hand_0_landmark_11_x,hand_1_landmark_11_x,hand_0_landmark_11_y,hand_1_landmark_11_y,hand_0_landmark_11_z,hand_1_landmark_11_z,hand_0_landmark_12_x,hand_1_landmark_12_x,hand_0_landmark_12_y,hand_1_landmark_12_y,hand_0_landmark_12_z,hand_1_landmark_12_z,hand_0_landmark_13_x,hand_1_landmark_13_x,hand_0_landmark_13_y,hand_1_landmark_13_y,hand_0_landmark_13_z,hand_1_landmark_13_z,hand_0_landmark_14_x,hand_1_landmark_14_x,hand_0_landmark_14_y,hand_1_landmark_14_y,hand_0_landmark_14_z,hand_1_landmark_14_z,hand_0_landmark_15_x,hand_1_landmark_15_x,hand_0_landmark_15_y,hand_1_landmark_15_y,hand_0_landmark_15_z,hand_1_landmark_15_z,hand_0_landmark_16_x,hand_1_landmark_16_x,hand_0_landmark_16_y,hand_1_landmark_16_y,hand_0_landmark_16_z,hand_1_landmark_16_z,hand_0_landmark_17_x,hand_1_landmark_17_x,hand_0_landmark_17_y,hand_1_landmark_17_y,hand_0_landmark_17_z,hand_1_landmark_17_z,hand_0_landmark_18_x,hand_1_landmark_18_x,hand_0_landmark_18_y,hand_1_landmark_18_y,hand_0_landmark_18_z,hand_1_landmark_18_z,hand_0_landmark_19_x,hand_1_landmark_19_x,hand_0_landmark_19_y,hand_1_landmark_19_y,hand_0_landmark_19_z,hand_1_landmark_19_z,hand_0_landmark_20_x,hand_1_landmark_20_x,hand_0_landmark_20_y,hand_1_landmark_20_y,hand_0_landmark_20_z,hand_1_landmark_20_z
54,1744310796.1486177,0.705988347530365,0.9932352304458618,-0.09584008902311325,0.9985136389732361,0.9767037630081177,0.9610911011695862,-0.7183710336685181,0.9793867468833923,0.6244592070579529,0.628136932849884,-0.9877959489822388,0.9768375754356384,0.27716904878616333,1.1158509254455566,0.0655730590224266,0.9923725128173828,0.21392583847045898,1.4459158182144165,-0.12705250084400177,0.37376755475997925,0.2172083556652069,1.4555926322937012,-0.4603436589241028,0.3700089454650879,Right,,0.6176827549934387,,0.6587860584259033,,3.4373081803096284e-07,,0.555034875869751,,0.6781890392303467,,-0.023939797654747963,,0.48258721828460693,,0.6604526042938232,,-0.035158224403858185,,0.4274735152721405,,0.6489478349685669,,-0.046132076531648636,,0.38132572174072266,,0.6543570756912231,,-0.05763879790902138,,0.47643303871154785,,0.5208587050437927,,-0.016310378909111023,,0.42355480790138245,,0.4692412316799164,,-0.03446703031659126,,0.3906337320804596,,0.4340173602104187,,-0.05064809322357178,,0.3648644685745239,,0.399848073720932,,-0.06364472210407257,,0.5075454115867615,,0.4713209867477417,,-0.02183058112859726,,0.4652918577194214,,0.3927362263202667,,-0.03419947996735573,,0.4379517436027527,,0.34038883447647095,,-0.046206653118133545,,0.41520848870277405,,0.2956295609474182,,-0.056380655616521835,,0.5479030013084412,,0.4437234401702881,,-0.032002221792936325,,0.5191176533699036,,0.3604238033294678,,-0.05032895877957344,,0.5016534328460693,,0.3090135455131531,,-0.062301915138959885,,0.48514682054519653,,0.26391467452049255,,-0.07134825736284256,,0.5938495993614197,,0.435831755399704,,-0.044861890375614166,,0.5975127220153809,,0.3648218512535095,,-0.06476305425167084,,0.6029357314109802,,0.31532150506973267,,-0.07310214638710022,,0.6060490608215332,,0.27162209153175354,,-0.07869067043066025,
55,1744310796.276428,0.7020468711853027,0.9912062287330627,-0.009246913716197014,0.9983890652656555,0.9736725091934204,0.9683056473731995,-0.5545846223831177,0.9783133864402771,0.6251067519187927,0.6306031346321106,-0.7596138715744019,0.9771816730499268,0.2767704129219055,1.101218819618225,0.01781960390508175,0.9911342859268188,0.22642171382904053,1.4227620363235474,-0.3804679811000824,0.3548851013183594,0.2524726092815399,1.3739039897918701,-0.7834982872009277,0.37965717911720276,Right,,0.6165105104446411,,0.660481333732605,,3.47635079833708e-07,,0.5546801686286926,,0.6782102584838867,,-0.022462818771600723,,0.48155781626701355,,0.6584494709968567,,-0.03187350183725357,,0.4271610677242279,,0.6468454599380493,,-0.041232988238334656,,0.38279587030410767,,0.6512646675109863,,-0.051207464188337326,,0.47639137506484985,,0.5185177326202393,,-0.0144753223285079,,0.42295336723327637,,0.4689505994319916,,-0.030907273292541504,,0.39061108231544495,,0.4348547160625458,,-0.04526843875646591,,0.365897536277771,,0.40185993909835815,,-0.057112596929073334,,0.5074376463890076,,0.46866801381111145,,-0.020337872207164764,,0.4638722836971283,,0.3902621269226074,,-0.030876455828547478,,0.43709540367126465,,0.3392813801765442,,-0.04065487161278725,,0.4156745374202728,,0.29701703786849976,,-0.049283716827631,,0.548322319984436,,0.44113239645957947,,-0.031019331887364388,,0.5188201069831848,,0.3584566116333008,,-0.048534590750932693,,0.501112699508667,,0.3086254894733429,,-0.06041359156370163,,0.48448288440704346,,0.2654244899749756,,-0.06957532465457916,,0.5951535701751709,,0.43349286913871765,,-0.04428546503186226,,0.5996357202529907,,0.3621087670326233,,-0.06463273614645004,,0.6051303148269653,,0.3133949041366577,,-0.07429341226816177,,0.6081662774085999,,0.27044951915740967,,-0.08103246241807938,
56,1744310796.3972208,0.6998112201690674,1.0102890729904175,-0.1214805394411087,0.9984289407730103,0.9773044586181641,0.9675258994102478,-0.7509017586708069,0.9787784814834595,0.6287659406661987,0.6304095983505249,-1.0265119075775146,0.9782454371452332,0.2687939703464508,1.131862759590149,0.027846524491906166,0.9911152124404907,0.20597071945667267,1.4820853471755981,-0.08127836883068085,0.34055307507514954,0.24551384150981903,1.5978714227676392,-0.37670111656188965,0.3644813597202301,Right,,0.6136696934700012,,0.6544792652130127,,2.3336696131082135e-07,,0.553787350654602,,0.6601651906967163,,-0.01779053546488285,,0.48562881350517273,,0.6295652985572815,,-0.02531895786523819,,0.43523192405700684,,0.6095447540283203,,-0.03362541273236275,,0.39367052912712097,,0.6057047247886658,,-0.04205409064888954,,0.4842473268508911,,0.496502161026001,,-0.007245665416121483,,0.4373140335083008,,0.44440972805023193,,-0.023935610428452492,,0.40596550703048706,,0.4160691201686859,,-0.03958876430988312,,0.37998485565185547,,0.3913038969039917,,-0.051568567752838135,,0.5125210881233215,,0.45452243089675903,,-0.013589401729404926,,0.47188636660575867,,0.37794774770736694,,-0.023904426023364067,,0.4451078474521637,,0.33177265524864197,,-0.03407493978738785,,0.42322641611099243,,0.29521626234054565,,-0.04255225136876106,,0.5501747727394104,,0.43089374899864197,,-0.024414261803030968,,0.5197268724441528,,0.34934505820274353,,-0.038670290261507034,,0.4996236264705658,,0.3020924925804138,,-0.04711798205971718,,0.4807330369949341,,0.2620190680027008,,-0.05377909168601036,,0.593775749206543,,0.4250710904598236,,-0.03773273527622223,,0.5920031070709229,,0.3530835807323456,,-0.051532961428165436,,0.590179443359375,,0.30390408635139465,,-0.05629421025514603,,0.5866894721984863,,0.2613561153411865,,-0.059831082820892334,
57,1744310796.53702,0.6889134645462036,1.0549215078353882,-0.2449847012758255,0.9982713460922241,0.9685956835746765,0.9590167999267578,-0.7903000712394714,0.9783227443695068,0.6262122392654419,0.5955209732055664,-1.0466209650039673,0.9776870608329773,0.26093748211860657,1.1741937398910522,-0.14918310940265656,0.9898858666419983,0.17846710979938507,1.5166186094284058,-0.30828189849853516,0.3357182443141937,0.18044325709342957,1.6336920261383057,-0.8255903124809265,0.3461601734161377,Right,,0.6199954152107239,,0.5992617607116699,,8.729316647304586e-08,,0.5549372434616089,,0.5915902256965637,,-0.008811403065919876,,0.5038721561431885,,0.5653481483459473,,-0.014164199121296406,,0.4696997106075287,,0.5370648503303528,,-0.022341594099998474,,0.4397013187408447,,0.5122979879379272,,-0.029944993555545807,,0.49865227937698364,,0.4415052831172943,,0.013615764677524567,,0.4593510031700134,,0.400610089302063,,0.0016965342219918966,,0.43466150760650635,,0.386182963848114,,-0.014386697672307491,,0.41081702709198,,0.375178724527359,,-0.025839395821094513,,0.5243067145347595,,0.41388198733329773,,0.005844690836966038,,0.4888715445995331,,0.34937620162963867,,-0.00029395599267445505,,0.4622455835342407,,0.32055678963661194,,-0.012032111175358295,,0.43798568844795227,,0.30136480927467346,,-0.021783597767353058,,0.5562453866004944,,0.40091630816459656,,-0.006204300094395876,,0.533065140247345,,0.33011361956596375,,-0.013844027183949947,,0.5104804039001465,,0.2957867980003357,,-0.021814756095409393,,0.4876217842102051,,0.2725840210914612,,-0.028468215838074684,,0.5937087535858154,,0.40130388736724854,,-0.020390979945659637,,0.5897735953330994,,0.3378533720970154,,-0.026319073513150215,,0.5787869095802307,,0.29932504892349243,,-0.02838708832859993,,0.5639793276786804,,0.2682090997695923,,-0.03037887066602707,
58,1744310796.6724231,0.6889731287956238,1.0507339239120483,-0.2946252226829529,0.9978128671646118,0.9154784083366394,0.8474709391593933,-0.7588788270950317,0.9768396615982056,0.5933669209480286,0.4608803391456604,-0.8236142992973328,0.9754405617713928,0.2645714282989502,1.1773440837860107,-0.15576303005218506,0.9886513948440552,0.1656404435634613,1.5104228258132935,-0.4162446856498718,0.34840959310531616,0.17257703840732574,1.627627968788147,-1.0503290891647339,0.3371972441673279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1744310796.808345,0.6820186376571655,1.0491554737091064,-0.26752403378486633,0.9965054392814636,0.8598922491073608,0.7952156662940979,-0.6497113704681396,0.9695800542831421,0.5815287828445435,0.45191362500190735,-0.7046825885772705,0.9663026332855225,0.2639555335044861,1.181541085243225,-0.20203928649425507,0.9867528676986694,0.1363840252161026,1.475342035293579,-0.3963668942451477,0.3589734733104706,0.11814049631357193,1.5785658359527588,-0.9019982218742371,0.32515135407447815,Left,,0.5707970857620239,,0.40167444944381714,,-7.348990749278528e-08,,0.528423547744751,,0.4071664810180664,,-0.05135325342416763,,0.5019993782043457,,0.37126222252845764,,-0.06150110810995102,,0.48136553168296814,,0.32939136028289795,,-0.05594625696539879,,0.45632463693618774,,0.29114723205566406,,-0.04529748111963272,,0.5541269183158875,,0.2728572189807892,,-0.056797631084918976,,0.5244339108467102,,0.19787532091140747,,-0.07013166695833206,,0.48720744252204895,,0.17337603867053986,,-0.08008615672588348,,0.45729491114616394,,0.16585004329681396,,-0.08402682095766068,,0.5578370690345764,,0.26252421736717224,,-0.025210820138454437,,0.5154901146888733,,0.19774100184440613,,-0.03066886030137539,,0.4724995791912079,,0.20133556425571442,,-0.03527871146798134,,0.44740721583366394,,0.21857237815856934,,-0.037892237305641174,,0.5521625876426697,,0.2573626637458801,,0.0032386775128543377,,0.5048800706863403,,0.21172945201396942,,-0.003739268286153674,,0.4722335934638977,,0.23642559349536896,,-0.01476867962628603,,0.4582582414150238,,0.26049554347991943,,-0.019948916509747505,,0.5433328151702881,,0.2497173547744751,,0.028739681467413902,,0.5068186521530151,,0.22661711275577545,,0.021378980949521065,,0.48086607456207275,,0.23932389914989471,,0.01176423393189907,,0.47016197443008423,,0.25844135880470276,,0.007236571051180363,
60,1744310796.910951,0.6787422895431519,1.0335811376571655,-0.14300470054149628,0.9868832230567932,0.7919085025787354,0.7874654531478882,-0.5757284760475159,0.9601925611495972,0.5583025217056274,0.4253080189228058,-0.5848932266235352,0.9508170485496521,0.2873241901397705,1.1806100606918335,-0.024575185030698776,0.9771648645401001,0.15037210285663605,1.242796540260315,-0.3063773512840271,0.371172159910202,0.13226324319839478,1.0023350715637207,-0.5145971775054932,0.334538072347641,Right,,0.5298285484313965,,0.3824121356010437,,-2.594765931007714e-07,,0.49131259322166443,,0.3846559226512909,,0.02172711491584778,,0.47952359914779663,,0.34953296184539795,,0.036325983703136444,,0.46989551186561584,,0.31372472643852234,,0.043801676481962204,,0.4548426568508148,,0.2839882969856262,,0.05104467272758484,,0.508564829826355,,0.25850990414619446,,0.05749572068452835,,0.48663321137428284,,0.21231667697429657,,0.0671890377998352,,0.46321484446525574,,0.19698604941368103,,0.06706801056861877,,0.4426293969154358,,0.19535845518112183,,0.06695345044136047,,0.5183806419372559,,0.23702046275138855,,0.04430786147713661,,0.49122747778892517,,0.18938899040222168,,0.05857134610414505,,0.46483227610588074,,0.17447176575660706,,0.05777333676815033,,0.44164565205574036,,0.17115813493728638,,0.055442508310079575,,0.5231719613075256,,0.22663500905036926,,0.02895231917500496,,0.4968043863773346,,0.1768036037683487,,0.03969353064894676,,0.4701003432273865,,0.16001847386360168,,0.0395631417632103,,0.445967435836792,,0.15522265434265137,,0.03730804845690727,,0.5198400020599365,,0.22195419669151306,,0.013944627717137337,,0.49326810240745544,,0.18054142594337463,,0.022384101524949074,,0.47181928157806396,,0.16390354931354523,,0.025683101266622543,,0.4505350589752197,,0.1564977616071701,,0.02694372460246086,
61,1744310797.0711355,0.6754230260848999,1.0232795476913452,-0.0819224938750267,0.9868582487106323,0.7945533990859985,0.7785719633102417,-0.5219860076904297,0.9571171998977661,0.5437747240066528,0.40689241886138916,-0.6488355398178101,0.9455986618995667,0.294482946395874,1.1590064764022827,0.020855631679296494,0.9782261252403259,0.16938984394073486,1.3078645467758179,-0.14397002756595612,0.371133029460907,0.14781276881694794,1.1162925958633423,-0.5353867411613464,0.3337157368659973,Right,,0.5157945156097412,,0.3778142035007477,,-2.1490731683115882e-07,,0.4996592700481415,,0.3749310374259949,,0.00037775083910673857,,0.4853747487068176,,0.3460925817489624,,0.003728241194039583,,0.4685383439064026,,0.3184705078601837,,0.004394874442368746,,0.45292049646377563,,0.2947305738925934,,0.005677520297467709,,0.5102543234825134,,0.25773534178733826,,0.023935412988066673,,0.49038439989089966,,0.21416687965393066,,0.02455720864236355,,0.46970027685165405,,0.19821229577064514,,0.018774675205349922,,0.4482007622718811,,0.19304031133651733,,0.014037576504051685,,0.5006877779960632,,0.2412933111190796,,0.019713690504431725,,0.4787484109401703,,0.2004670351743698,,0.022978486493229866,,0.4564675986766815,,0.1889522671699524,,0.016463862732052803,,0.4345497786998749,,0.18693633377552032,,0.010589290410280228,,0.48923203349113464,,0.23277129232883453,,0.01308359019458294,,0.4671933650970459,,0.19245192408561707,,0.014441484585404396,,0.4472290575504303,,0.1846131980419159,,0.008477595634758472,,0.42608287930488586,,0.18483120203018188,,0.0031751682981848717,,0.4753153920173645,,0.22944140434265137,,0.005721298977732658,,0.45754367113113403,,0.19732123613357544,,0.006227624602615833,,0.4406977593898773,,0.19072803854942322,,0.004754940047860146,,0.4225020408630371,,0.19284933805465698,,0.0032659799326211214,
62,1744310797.2067325,0.6651697158813477,1.0311260223388672,0.017111411318182945,0.9870131611824036,0.7879244089126587,0.7629526257514954,-0.42540183663368225,0.9569351077079773,0.5215691328048706,0.40450209379196167,-0.4006216526031494,0.9407362341880798,0.28350305557250977,1.151100993156433,0.14433671534061432,0.9794990420341492,0.1600452959537506,1.3469361066818237,-0.0472702756524086,0.3866030275821686,0.15396004915237427,1.2459485530853271,-0.32545313239097595,0.33001649379730225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,1744310797.3117054,0.6576470136642456,1.0350993871688843,-0.12880663573741913,0.9868791103363037,0.7749858498573303,0.7574446201324463,-0.5248558521270752,0.9472437500953674,0.5175700783729553,0.41934970021247864,-0.6090260148048401,0.9254782795906067,0.28145214915275574,1.1691311597824097,-0.07899162918329239,0.9802066683769226,0.16420187056064606,1.427590012550354,-0.12032083421945572,0.3849181830883026,0.16166040301322937,1.5897105932235718,-0.3987661302089691,0.309285432100296,Right,,0.49719077348709106,,0.3866848051548004,,-2.400302889782324e-07,,0.46335741877555847,,0.39560604095458984,,0.025076385587453842,,0.4428679943084717,,0.37072843313217163,,0.039851922541856766,,0.4259161353111267,,0.34867316484451294,,0.047214262187480927,,0.4105493426322937,,0.3270425498485565,,0.054073937237262726,,0.4487868845462799,,0.2888537347316742,,0.05439145117998123,,0.42124682664871216,,0.24822935461997986,,0.06616901606321335,,0.40032440423965454,,0.24239759147167206,,0.06949863582849503,,0.3842324912548065,,0.2463528960943222,,0.07089703530073166,,0.45140182971954346,,0.2711634337902069,,0.03915145993232727,,0.41978999972343445,,0.23451471328735352,,0.05109012871980667,,0.39357244968414307,,0.23147737979888916,,0.05015857517719269,,0.3753899931907654,,0.23708942532539368,,0.0476616732776165,,0.45307156443595886,,0.26303982734680176,,0.022748731076717377,,0.41880905628204346,,0.22898545861244202,,0.031121863052248955,,0.39203736186027527,,0.22942784428596497,,0.029940564185380936,,0.37178170680999756,,0.23648911714553833,,0.02709641307592392,,0.45131832361221313,,0.2600668966770172,,0.00743101304396987,,0.420289009809494,,0.22941817343235016,,0.012205773033201694,,0.3964734673500061,,0.22598467767238617,,0.013264781795442104,,0.3770730793476105,,0.23167841136455536,,0.012987323105335236,
64,1744310797.4351273,0.6558822989463806,1.0357897281646729,-0.10266826301813126,0.9870664477348328,0.7685027718544006,0.7428761124610901,-0.530318021774292,0.9468672871589661,0.5039688944816589,0.4050021171569824,-0.636382520198822,0.9196031093597412,0.2803056836128235,1.1647017002105713,-0.0198878962546587,0.980927050113678,0.16010655462741852,1.4108747243881226,-0.003243036102503538,0.39085859060287476,0.11960582435131073,1.5499374866485596,-0.22656190395355225,0.29416972398757935,Left,,0.4828311800956726,,0.37117302417755127,,2.111592678488705e-08,,0.44011324644088745,,0.3839889168739319,,-0.01299340557307005,,0.41600391268730164,,0.3612508177757263,,-0.015652194619178772,,0.39304637908935547,,0.3308783769607544,,-0.015213790349662304,,0.37121620774269104,,0.312267005443573,,-0.012524268589913845,,0.4476567208766937,,0.27602219581604004,,-0.008387229405343533,,0.434386283159256,,0.21395641565322876,,-0.014759758487343788,,0.40803098678588867,,0.19368547201156616,,-0.01973811723291874,,0.3859754204750061,,0.19022968411445618,,-0.020313752815127373,,0.45665350556373596,,0.2620072066783905,,-0.0002758597256615758,,0.43425095081329346,,0.20304155349731445,,-0.000434635003330186,,0.4023089110851288,,0.18983837962150574,,0.0006684056716039777,,0.37956252694129944,,0.19176006317138672,,0.002630157396197319,,0.4590396583080292,,0.2542145848274231,,0.006065929774194956,,0.43193790316581726,,0.20747293531894684,,0.006239279638975859,,0.40277284383773804,,0.19753623008728027,,0.006145167630165815,,0.3824799060821533,,0.19966796040534973,,0.007668728474527597,,0.45517614483833313,,0.24956555664539337,,0.011287110857665539,,0.4330345690250397,,0.21528440713882446,,0.012241708114743233,,0.40919193625450134,,0.20334285497665405,,0.01277005672454834,,0.39077621698379517,,0.20262359082698822,,0.014868530444800854,
65,1744310797.593513,0.656554102897644,1.0333176851272583,-0.09424643963575363,0.9843050241470337,0.7483310699462891,0.7252616882324219,-0.5575736165046692,0.9451256394386292,0.49522534012794495,0.4017263650894165,-0.6674635410308838,0.916219174861908,0.29301267862319946,1.139385461807251,-0.004134426824748516,0.9802287220954895,0.18008790910243988,1.151387333869934,-0.26579031348228455,0.4190494120121002,0.12856072187423706,1.0384180545806885,-0.6306556463241577,0.3150470554828644,Right,,0.4616476595401764,,0.358268141746521,,-1.371242461800648e-07,,0.4243128299713135,,0.34157446026802063,,0.011663737706840038,,0.40647393465042114,,0.3123275935649872,,0.01754048839211464,,0.38816457986831665,,0.27853089570999146,,0.01735003851354122,,0.3669111132621765,,0.2530081570148468,,0.017408015206456184,,0.4497639536857605,,0.26490336656570435,,0.04424566030502319,,0.43203800916671753,,0.23415279388427734,,0.04630053788423538,,0.4056956171989441,,0.22653412818908691,,0.04082568734884262,,0.38592174649238586,,0.22885912656784058,,0.03711404651403427,,0.45802947878837585,,0.24835795164108276,,0.03363823518157005,,0.443541556596756,,0.19942115247249603,,0.039534471929073334,,0.41593635082244873,,0.18230850994586945,,0.03433101624250412,,0.3933449685573578,,0.17679664492607117,,0.028986338526010513,,0.4638621211051941,,0.23591920733451843,,0.020201044157147408,,0.45298126339912415,,0.18616440892219543,,0.02381300739943981,,0.42711907625198364,,0.16693750023841858,,0.020531365647912025,,0.4050971269607544,,0.16297131776809692,,0.016889965161681175,,0.46723473072052,,0.225896954536438,,0.0064650168642401695,,0.4591487646102905,,0.1856738030910492,,0.010320642963051796,,0.43950948119163513,,0.16903090476989746,,0.011666495352983475,,0.4200037121772766,,0.16470259428024292,,0.01138934027403593,
66,1744310797.765004,0.6572081446647644,1.0547902584075928,-0.10114512592554092,0.9848793148994446,0.7546932101249695,0.7180416584014893,-0.5699888467788696,0.9462375044822693,0.5000914335250854,0.3834538757801056,-0.7579493522644043,0.9164762496948242,0.29089322686195374,1.1531670093536377,-0.0050310296937823296,0.9814755916595459,0.18305060267448425,1.3415391445159912,-0.1167110800743103,0.4317706227302551,0.14231392741203308,1.4992430210113525,-0.42865338921546936,0.31216704845428467,Left,,0.48267069458961487,,0.33553826808929443,,-1.5527578511864704e-07,,0.4398919939994812,,0.32326608896255493,,0.019324440509080887,,0.41556277871131897,,0.2961968779563904,,0.035871706902980804,,0.4002130627632141,,0.26415127515792847,,0.046137623488903046,,0.3891753852367401,,0.23762147128582,,0.056240301579236984,,0.4634130001068115,,0.2685585916042328,,0.06630959361791611,,0.45164746046066284,,0.23317821323871613,,0.0877346321940422,,0.43793752789497375,,0.21510609984397888,,0.09466084092855453,,0.4272078275680542,,0.20425665378570557,,0.0979875773191452,,0.4797208309173584,,0.25035756826400757,,0.05964279547333717,,0.4665582478046417,,0.21251724660396576,,0.084241583943367,,0.4491713345050812,,0.19266781210899353,,0.08582676947116852,,0.4385674297809601,,0.1840153932571411,,0.08439131826162338,,0.4910879135131836,,0.23215296864509583,,0.051137953996658325,,0.4800637364387512,,0.19469672441482544,,0.07183579355478287,,0.46309787034988403,,0.1773306131362915,,0.07300864905118942,,0.45093244314193726,,0.170297771692276,,0.07073688507080078,,0.4983828067779541,,0.21513552963733673,,0.04285778850317001,,0.48795148730278015,,0.18523307144641876,,0.05890661105513573,,0.4734756648540497,,0.17297185957431793,,0.06456681340932846,,0.4602038562297821,,0.16797953844070435,,0.06694740802049637,
67,1744310797.8822515,0.6574481725692749,1.0479552745819092,-0.10111863911151886,0.985706627368927,0.7680745124816895,0.7292326092720032,-0.545957088470459,0.9465395212173462,0.5005910992622375,0.3855467438697815,-0.6675413846969604,0.9152328968048096,0.2881355285644531,1.1547800302505493,-0.00963334646075964,0.9827394485473633,0.18095102906227112,1.4407228231430054,-0.056198447942733765,0.439697802066803,0.14410154521465302,1.644156575202942,-0.2899520993232727,0.31292110681533813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1744310798.0206387,0.6818060874938965,1.0556522607803345,-0.1725073605775833,0.9859228134155273,0.831771969795227,0.7354196310043335,-0.5833977460861206,0.9459930658340454,0.5024402141571045,0.3924332857131958,-0.6585103273391724,0.9035161137580872,0.2811087965965271,1.179211974143982,-0.009508157148957253,0.9831324815750122,0.170209139585495,1.5316616296768188,-0.05581929162144661,0.44493767619132996,0.1388881504535675,1.6862585544586182,-0.3778614103794098,0.3056138753890991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
